"id";"referencia";"Tipo";"Estado";"Cidade";"Bairro";"endereco";"numero";"complemento";"descricao";"QtdDormitorio";"QtdSuite";"QtdBanheiro";"QtdBoxes";"AreaTotal";"AreaPrivativa";"areaUtil";"preco";"preco_loca";"precoCondominio";"DataCadastro"
"529097";"1852";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Moinhos de Vento";"Rua Eudoro Berlink";"319";"401";"*****EXCELENTE COBERTURA A TRÊS QUADRAS DO PARCÃO - VISTA PERENE*****

-Impecável Cobertura, toda reformada c/ porcelanato, vista panorâmica.

Parte superior: amplo terraço aberto de frente c/ vista panorâmica, 2 dormitórios, sendo uma suíte simples e uma master gigante c/ 30m² com closet, spa integrado, banheiro social,  área de serviço, escada de alvenaria em leque. 

Parte inferior:   living 2 ambientes, dormitório, banheiro social, ampla cozinha, água quente.

1 VAGAS C/ POSSIBILIDADE DE MAIS 1 CARRO.

AGENDE UMA VISITA!

WWW.IMOBILIARIAVIDANOVA.COM.BR  - COD: 1852 - MAIS FOTOS.";"3";"1";"2";NULL;"230";"175";NULL;"328000";"0";"400";"2012-03-24 00:00:00"
"529098";"1851";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Santos Neto";"150";"3";"***** DIFERENCIADO APARTAMENTO DUPLEX 2 DORMITÓRIOS C/ TERRAÇO  - BAIXO CUSTO CONDOMINAL*****

Apartamento duplex c/ terraço, estilo casa, excelente localização, junto a praça da encol.

Parte inferior: living 2 ambientes, lareira, banheiro, copa cozinha, área de serviço, sala de churrasco.

Parte superior, living 2 ambientes, 2 dormitórios, opção 3º dormitório, gabinete.


AGENDE UMA VISITA!


WWW.IMOBLIARIAVIDANOVA.COM.BR - COD: 1851 - MAIS FOTOS.";"2";"0";"2";NULL;"130";"103";NULL;"270000";"0";"200";"2012-03-24 00:00:00"
"529099";"1850";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Santo Antônio";"Rua Carlos Pessoa De Brum";"135";"401";"*****APARTAMENTO 3 DORMITÓRIOS TRANSFORMADO EM 2 DORMITÓRIOS C/ 1 VAGA DE GARAGEM  ROTATIVA*****


Apartamento, living 2 ambientes, dormitórios, cozinha, área de serviço, banheiro, excelente localização, ótimo para morar.

Condomínio, portaria 24hrs, salão de festas, churrasqueira, pátio jardim.

AGENDE UMA VISITA!


WWW,IMOBLIARIAVIDANOVA.COM.BR - COD: 1850 - MAIS FOTOS.

";"3";"0";"0";NULL;"79";"65";NULL;"170000";"0";"200";"2012-03-23 00:00:00"
"529100";"1849";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Valparaiso";"294";"303";" EXCELENTE COBERTURA COM TERRAÇO DE 60M² E 3 VAGAS DE GARAGEM!!!



Cobertura: lareira, churrasqueira, banheiro, ar condicionado split, sala c/ 3 ambientes. 

Terraço: spa aquecido, 6 lugares-cama e sentados c/ hidromassagem, toda reformada.

Excelente localização em rua calma.";"3";"1";"3";NULL;"213,53";"168,31";NULL;"593000";"0";"480";"2012-03-23 00:00:00"
"529101";"1848";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"Av Joao Pessoa";"341";"404";"***JKAZÃO TAMANHO DE 1 DORMITÓRIO***

de 100 mil por 95 mil!!!

Junto a Ufrgs e Redenção, excelente JK, possibilidade de fazer quarto e sala, todo piso cerâmico, ventilação direta no banheiro e cozinha, móveis na cozinha.

Baixo custo condominial.

OBS:  somente propostas  a vista, em dinheiro.

-DESOCUPADO. - AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1848  -  MAIS FOTOS";"1";"0";"0";NULL;"38";"32";NULL;"95000";"0";"90";"2012-03-23 00:00:00"
"529102";"1847";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Centro";"Rua Coronel Genuino";"206";"404";"   AMPLO APARTAMENTO EM EXCELENTE LOCALIZAÇÃO!!!


 Um dormitório que pode ser transformado em dois com Área total 70m2. 

 Prédio com portaria 24h monitoramento de câmeras, Banheiro de serviço. Salão de festas com Freezer, geladeira, fogão, dois banheiros, mesas da tok stok e todo o necessário em utensílios de cozinha para uma festa completa. gás central, dois elevadores, entrada para antena coletiva em todas as peças do apartamento. 14 anos de construção. Lindamente decorado. Living dois ambientes, decoração em gesso com curtineiro e lâmpadas dicróica, instalação pronta para split é só ligar. Persianas retráteis na sala e dormitório, Porta dividindo sala e dormitório com vidro jateado. Cozinha com CHURRASQUEIRA, teto em madeira, pia da louça com duas cubas, área de serviço com água quente no tanque. Ficam armários da cozinha e junkers novo. Dormitório com cama capitunê, baú e gavetões armários sob medida e ar condicionado do quarto ficam. Banheiro com ducha higiênica, com Box blindex até o teto com instalação para sauna, duas voltagens 110 e 220 com disjuntores.

 Prédio com 4 andares de garagem.

Box de estacionamento, para alugar no prédio por r$ 130,00.

IPTU 237,90 condomínio 105,44.

Agende já sua visita!!!

Mais fotos: www.imobiliariavidanova.com.br Cód:1847.";"1";"0";"0";NULL;"70,66";"53,5";NULL;"191000";"0";"105";"2012-03-22 00:00:00"
"529103";"1846";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Jesus";"Avenida Jordao";"421";"402 Bloco:A";"IMOBILIÁRIA VIDA NOVA VENDE COBERTURA 3 (TRES) DORMITÓRIOS NO BAIRRO BOM JESUS EM PORTO ALEGRE COM 1 (UMA) VAGA DE GARAGEM.
 
Atendimento WhatsApp 51.8142.3688

Cobertura Totalmente reformada com vista panorâmica !

PARTE INFERIOR - 04 dormitórios ensolarados, sendo 01 suíte  e mais um banheiro social.

PARTE SUPERIOR - Living 03 ambientes, sala com lareira , sala de jantar, banheiro, churrasqueira com bancada e pia , cozinha , área de serviço , lavanderia e ótimo terraço super ensolarado.

Entradas independentes para cada pavimento.
02 vagas de garagem cobertas !
Churrasqueira no condomínio. Câmeras de segurança !

AGENDE UMA VISITA JÁ !!! 
WWW.IMOBILIARIAVIDANOVA.COM.BR - COD. 1846 - MAIS FOTOS
Imperdível.AGENDE JÁ SUA VISITA!  FONE: (51) 3333.5600.AGENDE JÁ SUA VISITA!  FONE: (51) 3333.5600.";"3";"1";"3";NULL;"177";"140";NULL;"450000";"0";"320";"2012-03-22 00:00:00"
"529104";"1845";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Toropi";"16";"501";"*****EXCELENTE COBERTURA 2 DORMITÓRIOS - VISTA PANORÂMICA - EXCELENTE LOCALIZAÇÃO*****

Impecável Cobertura, semi-mobiliada, muito aconchegante, para que quer muito conforto, privacidade, segurança, e uma vista previlegiada, ambientes amplos e ensolarados.

Parte Superior:  salão com churrasqueira, living, lavabo, terraço com jacuzzi e jardim, floreiras

Parte Inferior: living 2 ambientes, 2 dormitórios, 1 sendo suíte c/ closet e sacada,  gabinete, cozinha e área de serviço, água quente.

 2 VAGAS DE GARAGEM E DEPÓSITO.

Prédio revestido, com salão de festas, elevador, gás central e zeladoria.


AGENDE UMA VISITA!


WWW.IMOBLIARIAVIDANOVA.COM.BR - COD: 1845 - MAIS FOTOS.";"2";"1";"0";NULL;"275";"173";NULL;"730000";"0";"700";"2012-03-21 00:00:00"
"529105";"1844";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Partenon";"Av Frei Germano";"200";"503 Bloco:D";"!!! OPORTUNIDADE, 2 DORMITÓRIOS ENSOLARADO + SACADA + GARAGEM 
+ ÓTIMO CONDOMÍNIO COM INFRA COMPLETA !!!
Ótimo apartamento 2 dormitórios, living 2 ambientes, sacada com churrasqueira, cozinha, área de serviço separada, vista e ensolarado. Box estacionamento coberto e escriturado
Condomínio com piscina adulto e infantil, salão de festas, casa de boneca, fitness, portaria 24h, elevador, etc
Quitado, aceita FGTS e Financiamento
Entrar e morar 
Agende já a sua visita
";"2";"0";"1";NULL;"74,41";"57,66";NULL;"249000";"0";"250";"2012-03-21 00:00:00"
"529108";"1841";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Avenida Protasio Alves";"1890";"301";"****APARTAMENTO 3 DORMITÓRIOS C/ DEP. DE EMPREGADA - 1 VAGA DE GARAGEM****


Apartamento, todo amplo, living 3 ambientes, 3 dormitório, banheiro, lavabo, cozinha, área de serviço, dep. de empregada, espera para água quente.

1 VAGA DE GARAGEM

AGENDE UMA VISITA!

WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1841 - MAIS FOTOS";"3";"0";"2";NULL;"135";"105";NULL;"277000";"0";"320";"2012-03-20 00:00:00"
"529111";"1838";"Terreno";"RIO GRANDE DO SUL";"Porto Alegre";"Mario Quintana";"Rua 26 De Marco";"300";"";"*****EXCELENTE TERRENO C/  3614,60m² PARA INVESTIDORES******

 EXCELENTE TERRENO PARA O PROGRAMA MINHA CASA MINHA VIDA DA CAIXA ECONOMICA FEDERAL.

AGENDE UMA VISITA!

WWW.IMOBLIARIAVIDANOVA.COM.BR - COD: 1838 - MAIS FOTOS.
 ";"0";"0";"0";NULL;"3614,6";"3614,6";NULL;"750000";"0";"0";"2012-03-16 00:00:00"
"529112";"1837";"Terreno";"RIO GRANDE DO SUL";"Porto Alegre";"Bela Vista";"Rua Pedro Ivo";"410";"";"****EXCELENTE OPORTUNIDADE PARA INVESTIDORES  - TERRENO C/ 237,60m²  PARA CONSTRUÇÃO DE PRÉDIO RESIDENCIAL OU COMERCIAL NO BELA VISTA ****

Investimento voltado para construtores e investidores, terreno c/ 237,60m², excelente para construir, em região nobre de Porto Alegre.


AGENDE UMA VISITA!


WWW.IMOBLIARIAVIDANOVA.COM.BR - COD: 1837 - MAIS FOTOS.";"0";"0";"0";NULL;"237,6";"237,6";NULL;"450000";"0";"0";"2012-03-16 00:00:00"
"529113";"1836";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Camaquã";"Rua Pereira Neto";"1914";"416 Bloco:III";"******APARTAMENTO 1 DORMITÓRIO C/ BAIXO CUSTO CONDOMINAL - EXCELENTE PARA ESTUDANTES******


Apartamento, reformado, living 2 ambientes, 1  dormitório, cozinha americana, banheiro,  de fundos, desocupado, box para alugar no condomínio,  excelente localização, pronto para morar.


AGENDE UMA VISITA!


WWW.IMOBLIARIAVIDANOVA.COM.BR - COD: 1836 - MAIS FOTOS.";"0";"0";"1";NULL;"51,91";"43,21";NULL;"112000";"0";"180";"2012-03-16 00:00:00"
"529114";"1835";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Av Coronel Lucas De Oliveira";"2124";"106";"    APARTAMENTO 1 DORMITÓRIO TÉRREO EM             EXCELENTE LOCALIZAÇÃO!!!



     1 DORMITÓRIO, ENSOLARADO E VENTILADO, BANHEIRO SOCIAL, COZINHA E ÁREA DE SERVIÇO, JUNKER E ÁGUA QUENTE.

       PERTO DE TODOS OS RECURSOS, COMO 
   HOSPITAL, MERCADOS, ACADÊMIAS E TRANSPORTE.

 VAGA PARA LOCAR NO PRÉDIO!


MAIS FOTOS: CÓD: 1835 WWW.IMOBILIARIAVIDANOVA.COM.BR";"1";"0";"0";NULL;"43,22";"37,63";NULL;"160000";"0";"118";"2012-03-16 00:00:00"
"529115";"1834";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Av Protasio Alves";"1259";"104";"******APARTAMENTO 1 DORMITÓRIO -  TIPO CASA COM 2  PÁTIOS******

Apartamento ideal para quem tem animais de estimação, tipo casa com 2 enórmes pátios (1 c/ árvore),  living 2 ambientes, cozinha, banheiro amplo, área de serviço, 2 pátios, um com abertura para sala e área de serviço e outro  com acesso pelo dormitório, excelente localização. 

DESOCUPADO, -AGENDE UMA VISITA!

WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1834 - MAIS FOTOS.";"1";"0";"1";NULL;"51,9";"45,4";NULL;"130000";"0";"160";"2012-03-13 00:00:00"
"529116";"1833";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bela Vista";"Rua Barao De Uba";"340";"403 Bloco:III";"******APARTAMENTO 1 DORMITÓRIO EXCELENTE PARA ESTUDANTES - EM REGIÃO NOBRE DE PORTO ALEGRE - BAIXO CUSTO CONDOMINAL*******


Apartamento, living 2 ambientes,1dormitório, cozinha, banheiro, todo reformado,excelente localização.

AGENDE UMA VISITA!


WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1833 - MAIS FOTOS.";"1";"0";"1";NULL;"35,36";"32,14";NULL;"120000";"0";"110";"2012-03-13 00:00:00"
"529117";"1832";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Avenida Carlos Gomes";"1050";"401";"*****EXCELENTE APARTAMENTO 4 DORMITÓRIOS C/ 158m² PRIV. -  DEP. DE EMPREGADA  - 2 VAGAS DE GARAGEM******

    OPORTUNIDADE ÚNICA - POSIÇÃO SOLAR NORTE/LESTE    

Impecável Apartamento, aconchegante, todo reformado, piso  porcelanato, laminado em madeira,  living 3 ambientes c/ armários embutidos e split, sacada, 3 dormitórios c/ split, 1 sendo suíte, gabinete, cozinha modulada c/ armários embutidos, área de serviço c/ churrasqueira e wc auxiliar,  lavabo, despensa, dep. de empregada, entrar e morar.

2 vagas de garagem individuais.

 Prédio com hall de entrada, elevador, 2 
portão eletrônico, zelador, gás central,  gradil , 3 vagas para visitantes.

AGENDE UMA VISITA!


WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1832 - MAIS FOTOS.
";"4";"1";"4";NULL;"215";"158";NULL;"570000";"0";"450";"2012-03-09 00:00:00"
"529118";"1831";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Avenida Lageado";"350";"201";"*****EXCELENTE APARTAMENTO 3 DORMITÓRIOS - 2 VAGAS DE GARAGEM  - JUNTO A  ENCOL******

Belissimo Apartamento: living 2 ambientes c/ LAREIRA,  sacada integrada e  churrasqueira, cozinha montada, área de serviço, água quente, 3 dormitórios, sendo 1 suíte, hidromassagem, closet  e sacada integrada,
2 vagas de garagem individuais.

Edifício:  hall de entrada, elevador, depósito individual, portão eletrônico, gradeado, salão de festas.

Baixo custo condominial.

-AGENDE UMA VISITA

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1831  -  MAIS FOTOS";"3";"1";"3";NULL;"164,45";"112,69";NULL;"550000";"0";"350";"2012-03-08 00:00:00"
"529119";"1830";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Nilopolis";"473";"801";"******EXCELENTE COBERTURA 3 DORMITÓRIOS C/ 2 VAGAS DE GARAGEM - VISTA PERENE - AO LADO DA ENCOL******

Cobertura Parte Superior: living 2 ambientes, churrasqueira, lareira, salão de festas, terraço, vista panoramica, da encol e grêmio naútico união.

Parte Inferior: living 2 ambientes c/ sacada, 3 dormitórios, 1 sendo suíte c/ hidro e sacada ampla, cozinha com armarios, área de serviço fechada, banho social e auxiliar, cozinha, área de serviço, água quente. 

2 vagas de garagem.

 
Prédio com hall de entrada, portaria 24hrs, elevador, salão de festas, playgrond, gás central.

AGENDE UMA VISITA!


WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1830 - MAIS FOTOS.

";"3";"1";"4";NULL;"315";"210";NULL;"904000";"0";"800";"2012-03-08 00:00:00"
"529120";"1829";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Mont Serrat";"Rua Dr. Freire Alemao";"700";"202";"***EXCELETE 3 DORMITÓRIOS - LOCALIZAÇÃO PRIVILEGIADA***

Excelente apartamento 3 dormitórios, 100m² privativos, living 2 ambientes c/ sacadão integrado, churrasqueira, de frente, 3 dormitórios sendo um suíte.
2 vagas de garagem.

Elevador.

-AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1829  -  MAIS FOTOS";"3";"1";"0";NULL;"130";"98";NULL;"453000";"0";"350";"2012-03-08 00:00:00"
"529122";"1827";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Encantado";"48";"601";"******EXCELENTE APARTAMENTO 3 DORMIÓRIOS C/ 3 VAGAS DE GARAGEM - EXCELENTE LOCALIZAÇÃO******


Apartamento 2 por andar, living 2 ambientes, 3 dormitórios, 1 sendo suíte, 3 banheiro, 1 c/ opção de lavabo, cozinha, área de serviço, água quente, depósito, 3 vagas de garagem.

Prédio com hall de entrada, salão de festas, elevador, medidores de água individuals, gradeado, jardim, faxineira, gás central.


AGENDE UMA VISITA!


WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1827 - MAIS FOTOS.";"3";"1";"3";NULL;"277,92";"148,58";NULL;"585000";"0";"0";"2012-03-07 00:00:00"
"529123";"1826";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Avenida Lavras";"533";"07";"*****APARTAMENTO 3 DORMITÓRIOS C/ DEP. DE EMPREGADA - EXCELENTE LOCALIZAÇÃO - JUNTO PRAÇA DA ENCOL*****

Apartamento:  living 2 ambientes, 3 dormitórios,  banheiro, cozinha, área de serviços. 

Prédio pequeno, gradeado, interfone.

AGENDE SUA VISITA!


WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1826 - MAIS FOTOS.
";"3";"0";"1";NULL;"120";"98";NULL;"250000";"0";"160";"2012-03-07 00:00:00"
"529125";"1824";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Av. Lavras";"362";"305";"*** DUPLEX  MONTADO, JUNTO A ENCOL***


-COBERTURA TRANSFORMADA EM DUPLEX

- Excelente duplex junto a praça da encol com vários móveis sob medida com a seguinte descrição: 
Parte superior: 3 dormitórios, banheiro com opção de suíte, com vários móveis feito sob medida.
Parte inferior: Ótimo living 2 ambientes, escada em madeira, sala de jantar e sala de estar, banheiro social, cozinha montada, excelente área de serviço c/lavanderia, opção para churrasqueira.
-1 vaga de Garagem

Excelente apresentação
Ótima localização

-CORRA E AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1824  -  MAIS FOTOS";"3";"1";"2";NULL;"155,65";"106,91";NULL;"360000";"0";"200";"2012-03-06 00:00:00"
"529126";"1823";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Boa Vista";"Rua General Iba Ilha Moreira";"180";"1201";"*** ANDAR ALTÍSSIMO - PERSONALITI - BOA VISTA***

Um dos melhores edificios da região, andar altíssimo com linda e definida vista, infra de clube, living 3 ambientes, sacadão integrado, churrasqueira.
3 dormitórios sendo um suíte, ensolarado, dependência de empregada ou gabinete c/ opção de reverter para o living.
Copa Cozinha e wc auxiliar.
2 vagas de garagem.

Edificio de fino acabamento com portaria 24 horas, salão de festas, quiosque, quadra poli esportiva, piscina com raia, fitness, etc.

Desocupado - Agende uma visita!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1823  -  MAIS FOTOS ";"3";"1";"0";NULL;"209,26";"123,96";NULL;"650000";"0";"600";"2012-03-06 00:00:00"
"529127";"1822";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Alegrete";"507";"302";"******EXCELENTE APARTAMENTO 3 DORMITÓRIOS C/ LAREIRA E CHURRASQUEIRA - ÓTIMA LOCALIZAÇÃO******

Impecável Apartamento, a duas quadras da encol,  living 3 ambientes, sacadão integrado, churrasqueira, lareira, 3 dormitórios, suíte com sacada, copa-cozinha, dependência de empregada, impecável estado de conservação.
1 vaga de garagem.

Edificio de ótima apresentação com portaria 24 horas, elevador, próximo a todos recursos.

-AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1822  -  MAIS FOTOS";"3";"1";"0";NULL;"193";"122";NULL;"480000";"0";"600";"2012-03-02 00:00:00"
"529129";"1820";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bela Vista";"Av Vicente Da Fontoura";"2747";"401";"***2 DORMITÓRIOS C/ SACADA - EXCELENTE LOCALIZAÇÃO***

2 dormitórios, de frente c/ sacada, peças amplas, banheiro social e auxiliar, próximo a tudo.
Baixo custo condominial.
1 vaga de garagem.

-AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1820  -  MAIS FOTOS";"2";"0";"0";NULL;"85,46";"72,29";NULL;"240000";"0";"200";"2012-03-02 00:00:00"
"529130";"1819";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Eca De Queiroz";"931";"302";"***PORTEIRA FECHADA***

Apartamento impecável, ficando nele todos móveis fixos, mesa, sofás, cadeiras, televisores LCD nos dormitórios, cozinha americana montada, fogão de cooktop, refrigerador, enfirm todo equipado.
2 banheiros.
1 vaga de garagem.

Baixo custo condominial.

AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD. 1819 ";"2";"0";"0";NULL;"110";"80";NULL;"290000";"0";"190";"2012-03-02 00:00:00"
"529131";"1818";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Alegrete";"349";"102";"*****ÓTIMO APARTAMENTO 1 DORMITÓRIO C/ PÁTIO PRIVATIVO -  EXCELENTE LOCALIZAÇÃO - JUNTO AO GRÊMIO NAÚTICO UNIÃO*******


Apartamento , 1 dormitório cozinha-americana completa, quarto com armários. área externa com deck, próximo a Encol. Possui garagem ao lado para locação. NÃO PERCA  - EXCELENTE OPORTUNIDADE!!!


AGENDE UMA VISITA!


WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1818 - MAIS FOTOS.


";"1";"0";"0";NULL;"44";"38,4";NULL;"179000";"0";"100";"2012-03-02 00:00:00"
"529132";"1817";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Ijui";"541";"301";"****OPORTUNIDADE ÚNICA NA REGIÃO****

         ÓTIMO APARTAMENTO 1 DORMITÓRIO JUNTO A PRAÇA DA ENCOL            

Apartamento em prédio pequeno, de frente, todo reformado, impecável, entrar e morar, living 2 ambientes, dormitório, cozinha, área de serviço.


AGENDE UMA VISITA!


WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1817 - MAIS FOTOS.

 

 ";"1";"0";"1";NULL;"62";"41";NULL;"140000";"0";"140";"2012-03-02 00:00:00"
"529133";"1816";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Itaborai";"1153";"201";"    IMPECÁVEL  2 DORMITÓRIOS SEMI                 MOBILIADO E COM LAREIRA!!!

  Apartamento de 2 dormitórios com ótima distribuição de peças, posição frente norte, muito bem ventilado, living dois ambientes com LAREIRA, banheiro social, cozinha americana mobiliada e área de serviço montada. Ficam os móveis fixos da sala, cozinha montada, banheiro e armário do dormitório do casal. 
              
                "" É ENTRAR E MORAR ""    

      1 VAGA DE GARAGEM COBERTA.


    PRÉDIO: Semi-novo, localizado em rua calma        e perto de todos os recursos e meios de               transporte.

    Baixo valor condominial.

MAIS FOTOS: CÓD: 1816 WWW.IMOBILIARIAVIDANOVA.COM.BR ";"2";"0";"1";NULL;"88";"59";NULL;"296900";"0";"115";"2012-03-02 00:00:00"
"529134";"1815";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Rio Branco";"Av Protasio Alves";"440";"702";"***OPORTUNIDADE***

***DE 370 MIL POR R$ 349 MIL***

3 dormitórios todo reformado, junto ao Colégio Americano, living 2 ambientes, cozinha americana, copa-cozinha toda montada, linda mobilia, dependência de empregada transf. em lavanderia, água quente, 2 banheiros completos + auxiliar, banheira de hidromassagem, frente, vista definida.
1 vaga de garagem.

-Unico no bairro, -Agende uma visita!!!!

Edificio com portaria 24 horas, 2 elevadores, bicicletário, ótima localização.

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1815  -  MAIS FOTOS";"3";"0";"0";NULL;"118,22";"103,25";NULL;"349000";"0";"490";"2012-03-02 00:00:00"
"529136";"1813";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Partenon";"Av Guilherme Schell";"181";"303";"ÓTIMO 1 DORM C/SACADA

ÓTIMO apto 1 dorm, ensolarado com peças amplas, 48m2,  living em L com sacada, cozinha e área de serviço.
Estacionamento rotativo - SEMPRE TEM VAGA  
Ed. ótima apresentação e condomínio valor baixo
Agende já sua visita.
www.imobiliariavidanova.com.br COD:1813
";"1";"0";"0";NULL;"85,37";"47,97";NULL;"147000";"0";"176";"2012-03-01 00:00:00"
"529137";"1812";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Salvador Franca";"1030";"401";"******APARTAMENTO 2 DORMITÓRIOS C/ CHURRASQUEIRA E  GARAGEM - EXCELENTE LOCALIZAÇÃO******


Apartamento de frente, living 2 ambientes, cozinha americana c/ churrasqueira, 2  dormitórios, todos ambientes ensolarados, cozinha, área de serviço.
1 vaga de garagem.

Edificio de ótima apresentação, gás central, salão de festas.

DESOCUPADO - AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1812 - MAIS FOTOS.";"2";"0";"0";NULL;"100,53";"69,36";NULL;"280000";"0";"150";"2012-03-01 00:00:00"
"529138";"1811";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Avenida Montenegro";"145";"";"CASA EM PETROPOLIS !

-Ótima área para construir prédio comercial ou residencial.

-Terreno : 13,20 m de frente x 35,42 m de fundos: 467,54 m²  !

- Casa impecável  de 03 pavimentos com 03 dormitórios, sendo 03 suítes com hidro-massagem e sacadas integradas , sol da manhã , closet .

- Amplo living de  04 ambientes , gabinete,  espaçosa cozinha americana com churrasqueira , lavabo , área de serviço , amplo e extenso pátio com piscina e área de lazer.

- Churrasqueira, árvores frutíferas e jardim.

- 04  vagas de garagem.

- Reformada, ótima localização próxima à todos os recursos, pronta para morar.

- Ótima para ocupação residencial ou comercial.

-Ótima área para construir prédio comercial ou residencial.


AGENDE SUA VISITA!


WWW.IMOBILARIAVIDANOVA.COM.BR - COD: 1811 - MAIS FOTOS";"3";"3";"0";NULL;"467,54";"380";NULL;"1276000";"0";"0";"2012-02-29 00:00:00"
"529139";"1810";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Rio Branco";"Sao Vicente";"513";"303";"***ÚNICO NO BAIRRO***

2 dormitórios com dependência de empregada, living 2 ambientes, cozinha montada, banheiro reformado, água quente, dormitórios amplos, muito sol.

1 vaga de garagem.
Vagas condominiais adicionais para locação.
vagas para visitantes ou pernoites.
2 elevadores.
Portaria 24 horas.
EDIFICIO DE ÓTIMA APRESENTAÇÃO.

AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  1810  -  MAIS FOTOS";"2";"0";"0";NULL;"120";"77,8";NULL;"290000";"0";"490";"2012-02-28 00:00:00"
"529142";"1807";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Santa Cecília";"Rua Alcides Cruz";"100";"302";"*******EXCELENTE APARTAMENTO 2 DORMITÓRIOS - ÓTIMA LOCALIZAÇÃO*******

Apartamento 2 dormitórios c/ suíte, sacada c/ churrasqueira, living 2 ambientes, cozinha montada, área de serviço, água quente, banheiro social. 
1 vaga de garagem.

Prédio com hall de entrada, elevador, salão de festas, gás central, gradeado                                                                                                                                                                 
AGENDE SUA VISITA!


WWW.IMOBILIARIAVIDANOVA.COM.BR - COD: 1805 - MAIS FOTOS.";"2";"1";"2";NULL;"99";"63,6";NULL;"315000";"0";"230";"2012-02-27 00:00:00"
